function_name,cpu-cycles,instructions,cache-misses,cache-ref 
get_current_channel_802_11n,7556,3306,2,81 
get_current_channel_802_11n,7518,3306,0,66 
get_current_channel_802_11n,7647,3306,4,92 
get_current_channel_802_11n,7671,3306,0,69 
get_current_channel_802_11n,7570,3306,0,84 
get_current_channel_802_11n,7562,3306,0,79 
get_current_channel_802_11n,7480,3306,0,59 
get_current_channel_802_11n,7624,3306,0,63 
get_current_channel_802_11n,7583,3306,0,69 
get_current_channel_802_11n,7817,3306,0,79 
get_current_channel_802_11n,7594,3306,0,80 
get_current_channel_802_11n,7421,3306,3,82 
get_current_channel_802_11n,7540,3306,2,64 
get_current_channel_802_11n,7700,3306,0,62 
get_current_channel_802_11n,7643,3306,0,63 
get_current_channel_802_11n,7731,3306,0,91 
get_current_channel_802_11n,7486,3306,0,79 
get_current_channel_802_11n,7602,3306,0,101 
get_current_channel_802_11n,7703,3306,0,84 
get_current_channel_802_11n,7701,3306,5,77 
get_current_channel_802_11n,7644,3306,0,66 
get_current_channel_802_11n,7548,3306,0,89 
get_current_channel_802_11n,7688,3306,0,78 
get_current_channel_802_11n,7497,3306,0,67 
get_current_channel_802_11n,7524,3306,0,73 
get_current_channel_802_11n,7675,3306,0,96 
get_current_channel_802_11n,7737,3306,0,63 
get_current_channel_802_11n,7712,3306,4,82 
get_current_channel_802_11n,7608,3306,0,60 
get_current_channel_802_11n,7760,3306,0,89 
get_current_channel_802_11n,7630,3306,0,62 
get_current_channel_802_11n,7609,3306,0,85 
get_current_channel_802_11n,7664,3306,0,86 
get_current_channel_802_11n,7636,3306,7,92 
get_current_channel_802_11n,7543,3306,0,102 
get_current_channel_802_11n,7688,3306,0,84 
get_current_channel_802_11n,7583,3306,0,47 
get_current_channel_802_11n,7637,3306,0,69 
get_current_channel_802_11n,7618,3306,0,80 
get_current_channel_802_11n,7589,3306,2,78 
get_current_channel_802_11n,21403,8184,0,2760 
get_current_channel_802_11n,7588,3306,4,80 
get_current_channel_802_11n,7681,3306,0,57 
get_encoded_page_size,7427,3284,4,29 
get_encoded_page_size,7481,3284,0,58 
get_encoded_page_size,7519,3284,0,74 
get_encoded_page_size,7598,3284,0,69 
get_encoded_page_size,7545,3284,2,81 
get_encoded_page_size,7523,3284,0,40 
get_encoded_page_size,7551,3284,0,45 
get_encoded_page_size,7583,3284,0,60 
get_encoded_page_size,7508,3284,0,70 
get_encoded_page_size,7414,3284,0,42 
get_encoded_page_size,7473,3284,0,42 
get_encoded_page_size,7509,3284,0,61 
get_encoded_page_size,7644,3284,4,74 
get_encoded_page_size,7536,3284,0,59 
get_encoded_page_size,7650,3284,0,58 
get_encoded_page_size,7604,3284,0,55 
get_encoded_page_size,7562,3284,0,65 
get_encoded_page_size,7534,3284,0,66 
get_encoded_page_size,7496,3284,0,78 
get_encoded_page_size,7567,3284,2,41 
get_encoded_page_size,7347,3284,8,77 
get_encoded_page_size,7516,3284,0,69 
get_encoded_page_size,7438,3284,0,72 
get_encoded_page_size,20153,7442,0,2432 
get_encoded_page_size,7592,3284,0,28 
get_encoded_page_size,7453,3284,0,63 
get_encoded_page_size,7527,3284,0,61 
get_encoded_page_size,7531,3284,2,58 
get_encoded_page_size,7470,3284,0,63 
get_encoded_page_size,7447,3284,2,77 
get_encoded_page_size,7603,3284,0,36 
get_encoded_page_size,7431,3284,0,90 
get_encoded_page_size,7453,3284,0,59 
get_encoded_page_size,7380,3284,0,79 
get_encoded_page_size,7584,3284,0,77 
get_encoded_page_size,7484,3284,4,79 
get_encoded_page_size,7589,3284,4,46 
get_encoded_page_size,7466,3284,0,70 
get_encoded_page_size,7409,3284,0,68 
get_encoded_page_size,17498,6750,2,1927 
get_encoded_page_size,7470,3284,0,84 
get_encoded_page_size,7601,3284,2,107 
get_encoded_page_size,7558,3284,0,52 
get_encoded_page_size,7504,3284,0,82 
get_encoded_page_size,7451,3284,0,79 
get_encoded_page_size,7593,3284,2,79 
get_encoded_page_size,7524,3284,0,82 
get_encoded_page_size,7480,3284,0,64 
get_encoded_page_size,7515,3284,0,46 
get_encoded_page_size,7541,3284,0,90 
get_encoded_page_size,7421,3284,0,64 
get_encoded_page_size,7431,3284,2,60 
get_encoded_page_size,7500,3284,2,70 
get_encoded_page_size,7395,3284,0,51 
get_encoded_page_size,7627,3284,0,48 
get_encoded_page_size,7549,3284,2,74 
get_encoded_page_size,7520,3284,0,66 
get_encoded_page_size,7397,3284,0,81 
get_encoded_page_size,7482,3284,0,59 
get_encoded_page_size,7573,3284,2,89 
get_encoded_page_size,7534,3284,0,48 
get_encoded_page_size,7596,3284,2,72 
get_encoded_page_size,7531,3284,0,76 
get_encoded_page_size,7561,3284,0,67 
get_encoded_page_size,7599,3284,0,101 
get_encoded_page_size,7496,3284,0,61 
get_encoded_page_size,7495,3284,0,64 
get_encoded_page_size,7496,3284,0,51 
get_encoded_page_size,7547,3284,0,52 
get_encoded_page_size,7488,3284,2,68 
get_encoded_page_size,21850,8441,0,2783 
get_encoded_page_size,7607,3284,0,76 
get_encoded_page_size,7526,3284,0,84 
get_encoded_page_size,7454,3284,0,68 
get_encoded_page_size,7562,3284,0,88 
get_encoded_page_size,7520,3284,0,58 
get_encoded_page_size,7416,3284,6,73 
get_encoded_page_size,7482,3284,4,72 
get_encoded_page_size,7613,3284,0,61 
get_encoded_page_size,7596,3284,0,39 
get_encoded_page_size,7414,3284,0,69 
get_encoded_page_size,7299,3284,0,80 
get_encoded_page_size,7495,3284,0,50 
get_encoded_page_size,7450,3284,0,42 
get_encoded_page_size,7422,3284,4,49 
get_encoded_page_size,7618,3284,8,86 
get_encoded_page_size,7492,3284,0,67 
get_encoded_page_size,7591,3284,0,68 
get_encoded_page_size,7475,3284,0,52 
get_encoded_page_size,7363,3284,0,43 
get_encoded_page_size,7643,3284,0,82 
get_encoded_page_size,7483,3284,0,53 
get_encoded_page_size,7569,3284,4,81 
get_encoded_page_size,7433,3284,2,87 
get_encoded_page_size,7410,3284,0,46 
get_encoded_page_size,19859,3284,4,148 
get_encoded_page_size,7554,3284,0,60 
get_encoded_page_size,7529,3284,0,58 
get_encoded_page_size,7561,3284,0,43 
get_encoded_page_size,7515,3284,0,90 
get_encode_size,7495,3284,0,47 
get_encode_size,7381,3284,0,62 
get_encode_size,7561,3284,0,80 
get_encode_size,7422,3284,0,45 
get_encode_size,7544,3284,0,64 
get_encode_size,7562,3284,0,85 
get_encode_size,7472,3284,2,87 
get_encode_size,7509,3284,0,52 
get_encode_size,7538,3284,0,91 
get_encode_size,7440,3284,0,65 
get_encode_size,7433,3284,0,73 
get_encode_size,7644,3284,0,105 
get_encode_size,7453,3284,0,68 
get_encode_size,7503,3284,0,32 
get_encode_size,7457,3284,0,60 
get_encode_size,7449,3284,0,77 
get_encode_size,7473,3284,0,57 
get_encode_size,7588,3284,2,52 
get_encode_size,7520,3284,0,65 
get_encode_size,7424,3284,0,66 
get_encode_size,7396,3284,0,61 
get_encode_size,7603,3284,0,66 
get_encode_size,7495,3284,0,57 
get_encode_size,7519,3284,0,53 
get_encode_size,7572,3284,0,67 
get_encode_size,7595,3284,0,73 
get_encode_size,7499,3284,0,104 
get_encode_size,7518,3284,0,43 
get_encode_size,7549,3284,0,85 
get_encode_size,7495,3284,0,73 
get_encode_size,7325,3284,0,34 
get_encode_size,7588,3284,0,87 
get_encode_size,7511,3284,0,59 
get_encode_size,7459,3284,0,57 
get_encode_size,7717,3284,0,83 
get_encode_size,7515,3284,0,59 
get_encode_size,7688,3284,2,70 
get_encode_size,7596,3284,0,82 
get_encode_size,7486,3284,0,53 
get_encode_size,7610,3284,0,63 
get_encode_size,7504,3284,0,65 
get_encode_size,7467,3284,0,64 
get_encode_size,7495,3284,0,77 
get_encode_size,7629,3284,0,71 
get_encode_size,7504,3284,0,65 
get_encode_size,7494,3284,0,65 
get_encode_size,7330,3284,0,82 
get_encode_size,7547,3284,3,66 
get_encode_size,22933,8379,20,2666 
get_encode_size,7519,3284,0,61 
get_encode_size,7603,3284,0,81 
get_encode_size,20087,7928,0,121 
get_encode_size,7459,3284,6,71 
get_encode_size,7353,3284,0,48 
get_encode_size,7586,3284,0,61 
get_encode_size,7587,3284,0,62 
get_encode_size,7412,3284,0,53 
get_encode_size,7533,3284,2,62 
get_encode_size,18994,6930,0,2128 
get_encode_size,7564,3284,0,56 
get_encode_size,7586,3284,0,68 
get_encode_size,7583,3284,0,66 
get_encode_size,7710,3284,0,81 
get_encode_size,7434,3284,2,58 
get_encode_size,7529,3284,0,89 
get_encode_size,7542,3284,2,70 
get_encode_size,7647,3284,0,64 
get_encode_size,7507,3284,6,60 
get_encode_size,7460,3284,2,69 
get_encode_size,7436,3284,0,60 
get_encode_size,7496,3284,0,80 
get_encode_size,7461,3284,0,56 
get_encode_size,7521,3284,0,83 
get_encode_size,7662,3284,0,82 
get_encode_size,7621,3284,0,90 
get_encode_size,7475,3284,2,66 
get_encode_size,7456,3284,2,68 
get_encode_size,7610,3284,0,61 
get_encode_size,7444,3284,0,53 
get_encode_size,7430,3284,0,88 
get_encode_size,7511,3284,0,59 
get_encode_size,7630,3284,0,73 
get_encode_size,7489,3284,0,62 
get_encode_size,7444,3284,0,68 
get_encode_size,7515,3284,0,72 
get_encode_size,7547,3284,0,70 
get_encode_size,7569,3284,0,48 
get_encode_size,7755,3284,0,67 
get_encode_size,7444,3284,0,87 
get_encode_size,7431,3284,0,43 
get_encode_size,7527,3284,0,86 
get_encode_size,7642,3284,0,59 
get_encode_size,7419,3284,0,71 
get_encode_size,7480,3284,0,96 
get_encode_size,7555,3284,1,76 
get_encode_size,7470,3284,0,99 
get_encode_size,7389,3284,0,56 
get_encode_size,7431,3284,0,54 
get_encode_size,7540,3284,0,92 
get_encode_size,7603,3284,0,75 
get_end_of_cookie_value,7767,3335,0,69 
get_end_of_cookie_value,7523,3335,0,86 
get_end_of_cookie_value,7533,3335,0,74 
get_end_of_cookie_value,7526,3335,0,66 
get_end_of_cookie_value,7570,3335,0,79 
get_end_of_cookie_value,7569,3335,0,78 
get_end_of_cookie_value,7437,3335,0,55 
get_end_of_cookie_value,7594,3335,0,57 
get_end_of_cookie_value,7426,3335,0,68 
get_end_of_cookie_value,7427,3335,4,74 
get_end_of_cookie_value,7558,3335,0,92 
get_end_of_cookie_value,7448,3335,0,67 
get_end_of_cookie_value,7500,3335,0,58 
get_end_of_cookie_value,7368,3335,0,54 
get_end_of_cookie_value,7511,3335,0,79 
get_end_of_cookie_value,7507,3335,0,72 
get_end_of_cookie_value,7607,3335,0,113 
get_end_of_cookie_value,7410,3335,0,69 
get_end_of_cookie_value,7516,3335,0,79 
get_end_of_cookie_value,7483,3335,0,74 
get_end_of_cookie_value,7574,3335,0,80 
get_end_of_cookie_value,7553,3335,0,74 
get_end_of_cookie_value,7545,3335,0,61 
get_end_of_cookie_value,7583,3335,0,72 
get_end_of_cookie_value,7619,3335,0,94 
get_end_of_cookie_value,7543,3335,0,74 
get_end_of_cookie_value,7404,3335,0,49 
get_end_of_cookie_value,7523,3335,0,97 
get_end_of_cookie_value,7557,3335,4,113 
get_end_of_cookie_value,7523,3335,0,59 
get_end_of_cookie_value,7608,3335,0,81 
get_end_of_cookie_value,7412,3335,0,84 
get_end_of_cookie_value,7478,3335,0,64 
get_end_of_cookie_value,7536,3335,0,67 
get_end_of_cookie_value,7745,3335,0,107 
get_end_of_cookie_value,7337,3335,0,82 
get_end_of_cookie_value,7496,3335,0,37 
get_end_of_cookie_value,7642,3335,2,99 
get_end_of_cookie_value,24253,9497,4,205 
get_end_of_cookie_value,7544,3335,0,94 
get_end_of_cookie_value,7475,3335,0,55 
get_end_of_cookie_value,7570,3335,0,49 
get_end_of_cookie_value,7443,3335,0,59 
get_end_of_cookie_value,7516,3335,0,60 
get_end_of_cookie_value,7589,3335,0,117 
get_end_of_cookie_value,7609,3335,4,81 
get_end_of_cookie_value,7586,3335,2,67 
get_end_of_cookie_value,7464,3335,2,62 
get_end_of_cookie_value,7510,3335,0,64 
get_end_of_cookie_value,7555,3335,0,88 
get_end_of_cookie_value,7549,3335,4,73 
get_end_of_cookie_value,7491,3335,0,98 
get_end_of_cookie_value,7542,3335,0,77 
get_end_of_cookie_value,7668,3335,0,70 
get_end_of_cookie_value,19021,7706,0,2007 
get_end_of_cookie_value,7422,3335,0,56 
get_end_of_cookie_value,7452,3335,2,49 
get_end_of_cookie_value,7668,3335,0,77 
get_end_of_cookie_value,18827,3335,0,93 
get_end_of_cookie_value,7563,3335,0,91 
get_end_of_cookie_value,7539,3335,0,78 
get_end_of_cookie_value,7550,3335,0,73 
get_end_of_cookie_value,7504,3335,0,62 
get_end_of_cookie_value,7605,3335,0,75 
get_end_of_cookie_value,7416,3335,2,76 
get_end_of_cookie_value,7629,3335,0,68 
get_end_of_cookie_value,7509,3335,0,84 
get_end_of_cookie_value,7615,3335,0,86 
get_end_of_cookie_value,7549,3335,0,70 
get_end_of_cookie_value,7615,3335,0,102 
get_end_of_cookie_value,7533,3335,0,75 
get_end_of_cookie_value,7569,3335,2,79 
get_end_of_cookie_value,7519,3335,0,79 
get_end_of_cookie_value,7510,3335,0,80 
get_end_of_cookie_value,7583,3335,0,70 
get_end_of_cookie_value,7547,3335,0,75 
get_end_of_cookie_value,7443,3335,0,88 
get_end_of_cookie_value,7607,3335,0,90 
get_end_of_cookie_value,7579,3335,0,86 
get_end_of_cookie_value,7531,3335,0,100 
get_end_of_cookie_value,7575,3335,0,86 
get_end_of_cookie_value,7541,3335,0,66 
get_end_of_cookie_value,7664,3335,0,65 
get_end_of_cookie_value,7579,3335,0,36 
get_end_of_cookie_value,7681,3335,0,80 
get_end_of_cookie_value,7497,3335,0,92 
get_end_of_cookie_value,7644,3335,0,81 
get_end_of_cookie_value,7682,3335,0,37 
get_end_of_cookie_value,7674,3335,2,63 
get_end_of_cookie_value,7588,3335,0,71 
get_end_of_cookie_value,7498,3335,2,56 
get_end_of_cookie_value,7559,3335,0,59 
get_end_of_cookie_value,7560,3335,0,97 
get_end_of_cookie_value,7557,3335,2,93 
get_end_of_cookie_value,7532,3335,0,96 
get_end_of_cookie_value,7563,3335,0,52 
get_end_of_cookie_value,7410,3335,0,52 
get_end_of_cookie_value,7598,3335,4,73 
get_end_of_cookie_value,7584,3335,0,59 
get_end_of_cookie_value,7469,3335,2,76 
get_frame_size,7610,3353,2,90 
get_frame_size,7553,3353,2,123 
get_frame_size,7692,3353,0,90 
get_frame_size,7690,3353,2,79 
get_frame_size,7525,3353,0,98 
get_frame_size,7821,3353,0,85 
get_frame_size,7636,3353,0,66 
get_frame_size,7595,3353,0,49 
get_frame_size,7720,3353,0,71 
get_frame_size,7688,3353,0,74 
get_frame_size,7557,3353,2,79 
get_frame_size,7576,3353,10,89 
get_frame_size,7668,3353,3,87 
get_frame_size,7545,3353,0,92 
get_frame_size,7536,3353,0,65 
get_frame_size,7552,3353,0,113 
get_frame_size,7660,3353,2,110 
get_frame_size,7690,3353,0,99 
get_frame_size,7617,3353,4,58 
get_frame_size,7575,3353,0,91 
get_frame_size,7583,3353,0,71 
get_frame_size,7651,3353,0,73 
get_frame_size,7619,3353,0,61 
get_frame_size,7652,3353,0,79 
get_frame_size,7589,3353,0,81 
get_frame_size,7723,3353,0,89 
get_frame_size,7744,3353,0,65 
get_frame_size,7717,3353,2,116 
get_frame_size,7599,3353,0,80 
get_frame_size,7801,3353,0,62 
get_frame_size,7563,3353,0,104 
get_frame_size,7698,3353,6,102 
get_frame_size,7636,3353,0,91 
get_frame_size,7680,3353,2,79 
get_frame_size,7676,3353,2,108 
get_frame_size,7534,3353,0,50 
get_frame_size,7526,3353,0,81 
get_frame_size,7570,3353,0,83 
get_frame_size,7599,3353,0,111 
get_frame_size,7785,3353,2,97 
get_frame_size,7722,3353,0,93 
get_frame_size,7705,3353,0,65 
get_frame_size,7602,3353,0,88 
get_frame_size,7663,3353,0,93 
get_frame_size,7600,3353,0,90 
get_frame_size,7647,3353,0,73 
get_frame_size,7460,3353,4,86 
get_frame_size,7459,3353,11,78 
get_frame_size,7668,3353,6,86 
get_frame_size,7578,3353,9,89 
get_frame_size,7766,3353,2,102 
get_frame_size,7736,3353,0,76 
get_frame_size,7621,3353,4,90 
get_frame_size,7685,3353,0,99 
get_frame_size,7684,3353,0,82 
get_frame_size,7992,3353,0,109 
get_frame_size,7579,3353,2,83 
get_frame_size,7713,3353,0,84 
get_frame_size,7654,3353,2,71 
get_frame_size,7679,3353,2,75 
get_frame_size,7703,3353,2,106 
get_frame_size,7643,3353,0,98 
get_frame_size,7555,3353,0,77 
get_frame_size,7577,3353,0,78 
get_frame_size,7723,3353,0,94 
get_frame_size,7641,3353,2,87 
get_frame_size,7851,3353,0,75 
get_frame_size,7669,3353,0,87 
get_frame_size,7729,3353,0,84 
get_frame_size,7649,3353,0,87 
get_frame_size,7390,3353,0,73 
get_frame_size,7665,3353,0,77 
get_frame_size,7625,3353,0,102 
get_frame_size,7657,3353,0,94 
get_frame_size,7825,3353,0,61 
get_frame_size,7640,3353,0,93 
get_frame_size,7730,3353,2,74 
get_frame_size,7759,3353,0,67 
get_frame_size,7648,3353,0,94 
get_frame_size,7575,3353,0,99 
get_frame_size,7597,3353,0,69 
get_frame_size,7640,3353,2,84 
get_frame_size,21440,7911,0,155 
get_frame_size,7725,3353,0,85 
get_frame_size,7615,3353,0,64 
get_frame_size,7521,3353,0,77 
get_frame_size,7362,3353,4,66 
get_frame_size,7489,3353,0,67 
get_frame_size,7637,3353,0,99 
get_frame_size,7669,3353,0,84 
get_frame_size,7421,3353,0,69 
get_frame_size,7609,3353,0,118 
get_frame_size,7594,3353,2,77 
get_frame_size,7497,3353,0,61 
get_frame_size,7696,3353,0,101 
get_frame_size,7530,3353,0,98 
get_frame_size,7479,3353,0,62 
get_frame_size,7633,3353,0,83 
get_frame_size,7629,3353,0,88 
get_frame_size,7661,3353,0,88 
get_intersections,340046,979950,11,378 
get_intersections,339586,979950,17,377 
get_intersections,340370,979950,27,426 
get_intersections,349484,984206,40,1570 
get_intersections,350366,984306,19,1833 
get_intersections,339515,979950,2,360 
get_intersections,351355,984384,47,2018 
get_intersections,350855,984419,51,1767 
get_intersections,349338,984418,19,1504 
get_intersections,339864,979950,3,415 
get_intersections,349962,984395,68,1727 
get_intersections,349309,983540,31,1448 
get_intersections,352495,985098,24,1798 
get_intersections,351426,984603,17,1806 
get_intersections,339609,979950,5,493 
get_intersections,339496,979950,11,460 
get_intersections,500855,1037179,1742,9693 
get_intersections,367659,1004614,11,2754 
get_intersections,340167,979950,2,419 
get_intersections,391452,1001215,561,4500 
get_intersections,348110,982233,111,1280 
get_intersections,339978,979950,0,407 
get_intersections,354134,985781,52,2450 
get_intersections,354407,986596,148,2691 
get_intersections,349121,983644,17,1501 
get_intersections,356405,987540,146,2728 
get_intersections,368667,1004114,143,2880 
get_intersections,348887,983547,7,1280 
get_intersections,339797,979950,30,431 
get_intersections,370850,994749,456,4358 
get_intersections,351481,984479,11,1719 
get_intersections,339612,979950,7,442 
get_intersections,351799,984139,81,1775 
get_intersections,339574,979950,6,437 
get_intersections,339588,979950,4,409 
get_intersections,340374,979950,7,379 
get_intersections,350091,984446,48,1840 
get_intersections,350296,984012,54,1661 
get_intersections,339715,979950,22,419 
get_intersections,350240,984192,13,1890 
get_intersections,349547,983915,26,1628 
get_intersections,351631,984594,102,1895 
get_intersections,340090,979950,28,392 
get_intersections,339463,979950,1,404 
get_intersections,340289,979950,8,399 
get_intersections,339703,979950,36,438 
get_intersections,339767,979950,6,412 
get_intersections,340146,979950,5,484 
get_intersections,348889,983530,9,1341 
get_intersections,339556,979950,6,416 
get_intersections,352102,985080,33,1824 
get_intersections,354233,987006,60,2077 
get_intersections,339652,979950,5,438 
get_intersections,340190,979950,8,370 
get_intersections,339539,979950,7,425 
get_intersections,356298,988087,79,2385 
get_intersections,348962,983530,26,1648 
get_intersections,340040,979950,2,409 
get_intersections,340036,979950,22,421 
get_intersections,350216,984447,23,1623 
get_intersections,354620,985547,27,2341 
get_intersections,348741,983775,31,1373 
get_intersections,339757,979950,3,392 
get_intersections,350614,985230,24,1732 
get_intersections,346826,983732,6,479 
get_intersections,349985,984587,18,1732 
get_intersections,339540,979950,15,434 
get_intersections,339624,979950,35,412 
get_intersections,339459,979950,6,424 
get_intersections,350424,984466,51,1531 
get_intersections,348540,983530,8,1480 
get_intersections,350481,983951,105,1665 
get_intersections,340269,979950,20,459 
get_intersections,351432,984979,37,1990 
get_intersections,348486,983523,6,1440 
get_intersections,348717,983523,5,1396 
get_intersections,349597,984011,43,1593 
get_intersections,339539,979950,2,400 
get_intersections,348591,983584,17,1465 
get_intersections,349491,984157,15,1668 
get_intersections,352635,985082,130,2178 
get_intersections,375670,1006303,694,3492 
get_intersections,348146,983775,16,1212 
get_intersections,339879,979950,6,396 
get_intersections,350062,983842,67,1662 
get_intersections,350062,984342,20,1784 
get_intersections,351715,985267,14,2047 
get_intersections,355992,987526,71,2174 
get_intersections,352787,984961,14,2367 
get_intersections,351154,984466,79,1441 
get_intersections,350061,984051,10,1589 
get_intersections,351769,985373,34,1901 
get_intersections,352176,985285,4,1753 
get_intersections,408776,983459,78,1937 
get_intersections,348932,983530,25,1384 
get_intersections,348830,984403,26,1512 
get_intersections,348075,983530,13,1367 
get_intersections,351591,985308,45,1868 
get_intersections,350143,983847,39,1602 
get_intersections,347025,979950,2,457 
get_mac_addr_hash_code,7802,3599,5,55 
get_mac_addr_hash_code,7782,3599,0,48 
get_mac_addr_hash_code,7768,3599,0,51 
get_mac_addr_hash_code,7788,3599,9,69 
get_mac_addr_hash_code,7795,3599,0,78 
get_mac_addr_hash_code,7809,3599,0,88 
get_mac_addr_hash_code,7858,3599,6,89 
get_mac_addr_hash_code,21345,3599,0,188 
get_mac_addr_hash_code,7859,3599,0,57 
get_mac_addr_hash_code,7861,3599,0,99 
get_mac_addr_hash_code,7740,3599,0,96 
get_mac_addr_hash_code,7896,3599,0,87 
get_mac_addr_hash_code,7762,3599,4,68 
get_mac_addr_hash_code,7796,3599,0,54 
get_mac_addr_hash_code,7773,3599,0,61 
get_mac_addr_hash_code,7785,3599,0,66 
get_mac_addr_hash_code,7733,3599,0,77 
get_mac_addr_hash_code,7886,3599,0,83 
get_mac_addr_hash_code,7799,3599,0,54 
get_mac_addr_hash_code,7901,3599,0,41 
get_mac_addr_hash_code,7837,3599,2,40 
get_mac_addr_hash_code,7917,3599,0,42 
get_mac_addr_hash_code,18074,7073,4,1964 
get_mac_addr_hash_code,7685,3599,0,42 
get_mac_addr_hash_code,7867,3599,2,102 
get_mac_addr_hash_code,7864,3599,2,54 
get_mac_addr_hash_code,7674,3599,2,50 
get_mac_addr_hash_code,7825,3599,0,59 
get_mac_addr_hash_code,7569,3599,2,56 
get_mac_addr_hash_code,7926,3599,0,86 
get_mac_addr_hash_code,7802,3599,0,92 
get_mac_addr_hash_code,7865,3599,0,77 
get_mac_addr_hash_code,7732,3599,0,69 
get_mac_addr_hash_code,7780,3599,0,69 
get_mac_addr_hash_code,7806,3599,2,67 
get_mac_addr_hash_code,7806,3599,0,52 
get_mac_addr_hash_code,7822,3599,0,81 
get_mac_addr_hash_code,18108,7317,2,1791 
get_mac_addr_hash_code,7755,3599,0,72 
get_mac_addr_hash_code,7735,3599,0,92 
get_mac_addr_hash_code,7805,3599,2,92 
get_mac_addr_hash_code,8014,3599,4,73 
get_mac_addr_hash_code,7797,3599,0,62 
get_mac_addr_hash_code,7964,3599,2,93 
get_mac_addr_hash_code,7772,3599,2,41 
get_mac_addr_hash_code,7793,3599,0,70 
get_mac_addr_hash_code,7710,3599,0,69 
get_mac_addr_hash_code,7721,3599,0,62 
get_mac_addr_hash_code,7754,3599,0,78 
get_mac_addr_hash_code,7792,3599,0,45 
get_mac_addr_hash_code,7720,3599,0,44 
get_mac_addr_hash_code,7743,3599,4,61 
get_mac_addr_hash_code,7864,3599,0,60 
get_mac_addr_hash_code,7771,3599,0,43 
get_mac_addr_hash_code,7911,3599,0,58 
get_mac_addr_hash_code,7772,3599,0,68 
get_mac_addr_hash_code,7732,3599,0,53 
get_mac_addr_hash_code,7813,3599,0,53 
get_mac_addr_hash_code,7846,3599,0,46 
get_mac_addr_hash_code,7761,3599,0,56 
get_mac_addr_hash_code,7859,3599,3,63 
get_mac_addr_hash_code,7831,3599,0,81 
get_mac_addr_hash_code,7716,3599,0,51 
get_mac_addr_hash_code,7789,3599,0,81 
get_mac_addr_hash_code,7880,3599,0,42 
get_mac_addr_hash_code,7826,3599,4,91 
get_mac_addr_hash_code,7872,3599,0,104 
get_mac_addr_hash_code,7733,3599,0,66 
get_mac_addr_hash_code,7725,3599,0,57 
get_mac_addr_hash_code,7808,3599,0,61 
get_mac_addr_hash_code,7860,3599,0,63 
get_mac_addr_hash_code,7808,3599,0,75 
get_mac_addr_hash_code,7838,3599,0,84 
get_mac_addr_hash_code,7821,3599,0,37 
get_mac_addr_hash_code,7842,3599,0,57 
get_mac_addr_hash_code,7722,3599,0,81 
get_mac_addr_hash_code,7901,3599,2,52 
get_mac_addr_hash_code,7810,3599,0,75 
get_mac_addr_hash_code,7886,3599,0,89 
get_mac_addr_hash_code,7802,3599,0,85 
get_mac_addr_hash_code,7836,3599,0,81 
get_mac_addr_hash_code,7855,3599,0,58 
get_mac_addr_hash_code,7795,3599,0,52 
get_mac_addr_hash_code,7849,3599,2,53 
get_mac_addr_hash_code,7785,3599,4,79 
get_mac_addr_hash_code,7883,3599,0,59 
get_mac_addr_hash_code,7684,3599,0,52 
get_mac_addr_hash_code,7735,3599,0,83 
get_mac_addr_hash_code,7763,3599,0,50 
get_mac_addr_hash_code,7710,3599,0,40 
get_mac_addr_hash_code,7841,3599,0,51 
get_mac_addr_hash_code,7709,3599,2,37 
get_mac_addr_hash_code,7860,3599,2,72 
get_mac_addr_hash_code,7821,3599,0,54 
get_mac_addr_hash_code,7826,3599,0,77 
get_mac_addr_hash_code,7648,3599,2,69 
get_mac_addr_hash_code,7793,3599,0,75 
get_mac_addr_hash_code,7841,3599,0,76 
get_mac_addr_hash_code,7829,3599,0,68 
get_mac_addr_hash_code,7814,3599,0,84 
altera_extract_target_data,9817,9680,5,80 
altera_extract_target_data,9744,9680,1,96 
altera_extract_target_data,9855,9680,0,96 
altera_extract_target_data,9770,9680,0,94 
altera_extract_target_data,9732,9680,0,111 
altera_extract_target_data,9759,9680,2,84 
altera_extract_target_data,9988,9680,3,102 
altera_extract_target_data,9904,9680,2,98 
altera_extract_target_data,9749,9680,0,88 
altera_extract_target_data,9784,9680,0,75 
altera_extract_target_data,9836,9680,0,119 
altera_extract_target_data,9832,9680,0,104 
altera_extract_target_data,9807,9680,0,73 
altera_extract_target_data,9912,9680,0,123 
altera_extract_target_data,9729,9680,0,102 
altera_extract_target_data,9804,9680,2,96 
altera_extract_target_data,9707,9680,1,89 
altera_extract_target_data,9838,9680,0,118 
altera_extract_target_data,9940,9680,0,87 
altera_extract_target_data,9620,9680,0,77 
altera_extract_target_data,9879,9680,0,108 
altera_extract_target_data,9877,9680,0,90 
altera_extract_target_data,9752,9680,0,86 
altera_extract_target_data,9731,9680,3,75 
altera_extract_target_data,9863,9680,0,112 
altera_extract_target_data,9817,9680,0,93 
altera_extract_target_data,9901,9680,0,81 
altera_extract_target_data,9663,9680,0,84 
altera_extract_target_data,9789,9680,0,103 
altera_extract_target_data,9949,9680,0,95 
altera_extract_target_data,9779,9680,0,90 
altera_extract_target_data,9840,9680,4,113 
altera_extract_target_data,9772,9680,0,107 
altera_extract_target_data,9812,9680,0,105 
altera_extract_target_data,9752,9680,2,109 
altera_extract_target_data,9828,9680,0,99 
altera_extract_target_data,9721,9680,0,108 
altera_extract_target_data,9853,9680,4,87 
